application_id,cibil_score,num_active_loans,total_outstanding_debt,credit_utilization_pct,num_credit_inquiries_30d,num_credit_inquiries_90d,has_previous_default,days_since_last_default,credit_age_months,num_credit_cards
APP-008294,629,2,1278872,24.7,0,1,1,1563,111,2
APP-008295,677,3,981783,40.5,3,5,0,0,99,1
APP-008296,782,4,1351623,37.5,1,2,0,0,143,2
APP-008297,717,4,1218945,78.2,1,3,0,0,185,2
APP-008298,740,2,398148,58.4,2,2,0,0,118,1
APP-008299,615,3,611532,21.6,1,2,0,0,181,3
APP-008300,607,1,123523,59.7,0,2,1,630,97,2
APP-008301,536,2,244628,21.5,0,1,0,0,157,2
APP-008302,671,1,312522,7.8,1,3,0,0,100,2
APP-008303,707,1,69048,44.4,2,4,0,0,114,2
APP-008304,836,1,178775,23.6,0,0,0,0,155,2
APP-008305,720,1,144366,45.7,5,5,0,0,125,1
APP-008306,753,1,738465,11.9,0,0,0,0,85,3
APP-008307,679,1,349248,41.2,2,2,0,0,131,1
APP-008308,791,1,243054,47.4,0,0,0,0,72,0
APP-008309,655,4,1029189,18.4,0,0,1,410,168,2
APP-008310,674,0,0,13.2,0,1,1,274,154,1
APP-008311,720,1,375160,43.0,4,4,0,0,143,2
APP-008312,711,2,195674,43.5,1,2,0,0,144,1
APP-008313,666,3,590457,20.6,0,3,1,1582,150,1
APP-008314,580,0,0,7.2,0,2,0,0,187,4
APP-008315,655,1,72512,62.7,1,1,1,737,143,1
APP-008316,524,1,107803,24.1,0,0,1,609,223,4
APP-008317,765,4,791481,48.8,1,1,0,0,203,0
APP-008318,618,0,0,3.7,1,3,1,956,96,1
APP-008319,733,2,1570937,59.7,0,2,0,0,182,2
APP-008320,747,2,513827,23.4,0,1,0,0,101,1
APP-008321,792,0,0,12.4,0,1,0,0,182,0
APP-008322,717,2,363948,42.6,1,3,0,0,135,2
APP-008323,646,2,177020,41.4,0,1,0,0,147,4
APP-008324,738,1,258374,85.7,0,3,0,0,115,2
APP-008325,765,0,0,28.4,1,1,0,0,137,1
APP-008326,777,1,301062,16.5,3,3,0,0,77,0
APP-008327,603,1,87153,9.4,0,0,1,1535,119,2
APP-008328,628,1,412073,33.7,2,2,1,181,137,1
APP-008329,735,0,0,7.3,3,4,0,0,211,0
APP-008330,739,2,691384,56.7,0,0,0,0,127,2
APP-008331,709,0,0,10.0,2,3,0,0,159,1
APP-008332,730,1,97584,70.3,0,3,0,0,223,2
APP-008333,736,1,465131,27.7,1,1,0,0,163,1
APP-008334,740,0,0,8.2,4,4,0,0,125,1
APP-008335,616,2,690287,54.4,2,2,0,0,131,1
APP-008336,689,1,151288,67.7,0,0,0,0,171,0
APP-008337,618,2,367135,51.5,0,0,0,0,150,1
APP-008338,648,1,278139,30.0,0,0,0,0,232,2
APP-008339,687,1,197424,50.8,3,4,0,0,115,0
APP-008340,627,0,0,29.6,0,0,1,257,100,1
APP-008341,717,2,556240,69.8,1,1,0,0,216,0
APP-008342,708,1,113188,34.1,0,1,0,0,135,2
APP-008343,594,2,748544,36.2,0,0,1,957,137,1
APP-008344,705,0,0,7.2,1,2,0,0,174,1
APP-008345,678,1,245932,36.2,1,1,0,0,120,2
APP-008346,635,2,644003,54.1,0,2,0,0,30,1
APP-008347,620,1,239007,60.0,1,3,0,0,135,2
APP-008348,638,0,0,22.4,0,1,1,1782,55,1
APP-008349,752,0,0,10.0,2,2,0,0,151,2
APP-008350,753,1,185343,53.3,0,0,0,0,127,1
APP-008351,587,1,120878,37.9,1,1,0,0,156,1
APP-008352,776,2,135024,20.2,0,1,0,0,131,2
APP-008353,878,3,764720,61.2,0,1,0,0,103,2
APP-008354,442,0,0,21.1,1,1,0,0,187,3
APP-008355,688,1,201445,67.0,1,2,0,0,193,2
APP-008356,639,1,562618,33.9,1,1,1,507,92,1
APP-008357,750,2,469156,60.6,0,1,0,0,89,2
APP-008358,673,0,0,25.5,1,1,0,0,101,2
APP-008359,876,1,180339,66.7,1,2,0,0,58,0
APP-008360,665,2,760578,38.6,0,1,0,0,127,2
APP-008361,646,0,0,5.2,1,2,1,1757,98,1
APP-008362,641,1,98644,56.9,0,0,1,1590,138,1
APP-008363,695,1,739083,24.9,0,0,1,532,227,1
APP-008364,478,2,461183,51.4,0,2,1,1447,106,3
APP-008365,598,1,352883,11.3,0,0,0,0,146,1
APP-008366,614,2,366934,35.7,0,2,0,0,138,1
APP-008367,828,0,0,6.7,0,0,0,0,77,1
APP-008368,580,0,0,20.1,3,5,1,457,126,2
APP-008369,745,0,0,26.1,1,1,0,0,134,0
APP-008370,507,2,620949,55.0,0,1,0,0,153,1
APP-008371,627,1,270619,11.3,0,2,1,1727,94,1
APP-008372,777,0,0,28.5,0,1,0,0,87,2
APP-008373,737,1,171910,2.8,1,1,0,0,218,2
APP-008374,632,0,0,28.6,1,1,1,594,112,1
APP-008375,712,2,629051,50.4,0,1,0,0,135,1
APP-008376,834,3,823114,63.3,1,1,0,0,199,4
APP-008377,726,2,973131,47.6,0,2,0,0,129,2
APP-008378,772,2,224207,25.6,0,1,0,0,163,2
APP-008379,668,1,271758,30.1,1,1,0,0,225,2
APP-008380,779,4,2412928,35.5,0,1,0,0,164,3
APP-008381,698,0,0,18.6,0,2,0,0,124,2
APP-008382,725,2,455836,41.5,3,6,0,0,151,1
APP-008383,674,2,978207,27.9,2,2,0,0,246,1
APP-008384,711,0,0,15.6,0,0,0,0,94,0
APP-008385,591,3,1594606,77.2,0,2,1,546,202,2
APP-008386,748,0,0,13.0,0,3,0,0,160,0
APP-008387,740,4,1188291,41.2,0,0,0,0,102,2
APP-008388,668,4,382690,40.1,3,3,0,0,181,3
APP-008389,785,2,572542,42.9,3,3,0,0,138,1
APP-008390,778,3,423627,55.2,0,3,0,0,114,4
APP-008391,699,1,189218,41.7,3,5,0,0,148,1
APP-008392,597,1,194246,20.8,1,2,1,460,74,2
APP-008393,717,4,3536251,78.6,1,1,0,0,123,1
APP-008394,740,2,463652,82.9,0,0,0,0,164,1
APP-008395,588,1,155607,52.1,2,2,0,0,105,1
APP-008396,745,0,0,5.9,2,3,0,0,128,1
APP-008397,601,2,63099,25.2,0,0,0,0,44,1
APP-008398,810,1,327553,42.6,2,3,0,0,91,3
APP-008399,729,0,0,10.5,2,4,0,0,71,0
APP-008400,843,2,2262436,27.5,0,0,0,0,185,2
APP-008401,656,0,0,18.1,1,2,0,0,156,1
APP-008402,696,1,127690,69.8,1,3,0,0,124,2
APP-008403,642,1,896209,17.0,4,4,1,405,140,0
APP-008404,689,0,0,19.6,0,0,0,0,67,0
APP-008405,541,0,0,16.0,1,1,1,369,165,2
APP-008406,843,0,0,25.0,3,4,0,0,177,1
APP-008407,598,2,507812,17.5,0,0,1,761,104,1
APP-008408,787,1,182108,54.3,3,5,0,0,197,1
APP-008409,824,2,300225,16.5,1,3,0,0,72,2
APP-008410,508,3,1291586,36.4,1,1,1,727,169,2
APP-008411,690,1,214903,38.9,0,1,1,1062,201,1
APP-008412,472,0,0,9.5,0,1,0,0,83,0
APP-008413,602,1,170094,72.8,1,2,1,1045,80,1
APP-008414,693,2,320490,36.2,0,0,0,0,90,2
APP-008415,769,3,455222,15.8,1,2,0,0,129,0
APP-008416,557,1,241351,65.2,0,1,0,0,179,1
APP-008417,723,1,182825,60.9,0,0,0,0,160,2
APP-008418,774,0,0,10.8,0,0,0,0,62,1
APP-008419,772,1,343005,27.0,0,3,0,0,81,0
APP-008420,756,1,207984,40.7,0,0,0,0,103,1
APP-008421,633,2,857689,35.8,0,2,1,1749,127,1
APP-008422,630,1,192708,33.0,0,1,0,0,122,1
APP-008423,873,3,1087699,70.8,0,0,0,0,146,3
APP-008424,685,0,0,17.1,0,3,1,587,157,2
APP-008425,715,2,464468,24.7,0,3,0,0,186,2
APP-008426,785,0,0,13.8,2,2,0,0,96,4
APP-008427,760,0,0,16.5,1,1,0,0,150,1
APP-008428,759,2,438307,16.3,1,2,0,0,109,1
APP-008429,734,1,178045,46.7,0,1,0,0,193,1
APP-008430,769,4,1183603,59.0,3,3,0,0,199,0
APP-008431,810,0,0,14.7,0,1,0,0,89,1
APP-008432,725,0,0,14.9,2,2,0,0,149,2
APP-008433,686,2,679572,19.9,1,2,0,0,155,1
APP-008434,706,4,1521951,20.8,1,1,0,0,121,2
APP-008435,606,0,0,20.4,1,2,0,0,163,4
APP-008436,710,3,1040814,17.5,4,5,0,0,175,1
APP-008437,696,0,0,29.7,2,2,0,0,125,0
APP-008438,693,1,187070,27.7,0,0,0,0,172,2
APP-008439,715,2,1083922,10.4,1,4,0,0,179,1
APP-008440,652,3,314810,43.0,5,5,0,0,135,4
APP-008441,670,0,0,19.7,2,2,1,1048,85,2
APP-008442,655,2,1157581,55.9,2,2,1,1447,154,1
APP-008443,592,1,123317,26.0,0,3,1,634,140,3
APP-008444,587,1,388296,34.6,1,1,1,583,82,0
APP-008445,583,0,0,13.6,0,2,1,1595,117,3
APP-008446,834,0,0,6.5,1,2,0,0,191,1
APP-008447,687,1,112112,88.2,1,3,0,0,164,2
APP-008448,691,0,0,13.4,0,0,0,0,120,3
APP-008449,692,1,597477,4.6,0,0,0,0,91,2
APP-008450,692,1,265062,21.8,0,0,1,794,123,0
APP-008451,573,4,618298,36.2,1,1,1,640,91,1
APP-008452,676,0,0,6.0,1,3,0,0,167,2
APP-008453,831,2,939731,14.9,3,6,0,0,164,0
APP-008454,787,2,185111,33.5,1,2,0,0,135,0
APP-008455,595,1,140058,17.4,1,1,1,337,184,2
APP-008456,700,1,398396,14.9,0,0,0,0,96,2
APP-008457,712,1,351554,45.3,3,4,0,0,165,2
APP-008458,786,1,242132,78.4,2,3,0,0,130,1
APP-008459,656,0,0,22.2,1,1,1,204,115,1
APP-008460,624,4,1721849,35.5,0,0,1,1114,178,1
APP-008461,707,0,0,20.8,0,0,0,0,138,1
APP-008462,695,0,0,21.6,2,2,0,0,168,2
APP-008463,594,2,159038,73.5,0,0,0,0,116,0
APP-008464,695,1,63620,47.7,0,0,1,311,149,3
APP-008465,731,1,340657,50.7,0,1,0,0,87,1
APP-008466,695,2,372425,30.9,2,4,0,0,187,2
APP-008467,614,1,628414,38.7,0,1,0,0,138,2
APP-008468,804,0,0,27.1,0,0,0,0,182,3
APP-008469,658,1,306458,40.7,3,3,1,1519,130,0
APP-008470,616,2,744685,73.9,0,1,1,966,79,2
APP-008471,737,2,98680,33.0,4,5,0,0,139,2
APP-008472,772,0,0,15.9,5,5,0,0,174,0
APP-008473,775,0,0,14.8,1,1,0,0,189,2
APP-008474,782,2,185830,22.6,1,1,0,0,164,1
APP-008475,597,2,358854,48.3,0,0,1,293,121,0
APP-008476,538,0,0,21.0,1,1,0,0,112,0
APP-008477,623,2,612887,35.2,2,2,1,749,200,4
APP-008478,692,1,215166,71.6,1,4,0,0,57,1
APP-008479,651,1,126548,49.5,1,1,1,302,114,3
APP-008480,628,2,488282,7.1,0,1,1,591,158,0
APP-008481,563,0,0,3.7,1,1,1,1285,149,3
APP-008482,760,0,0,26.7,0,2,0,0,140,2
APP-008483,689,0,0,3.1,0,2,0,0,182,2
APP-008484,631,1,236011,47.8,2,2,0,0,162,0
APP-008485,633,1,206803,19.8,2,4,0,0,127,4
APP-008486,728,1,156400,66.8,0,0,0,0,194,0
APP-008487,639,3,1373152,5.8,2,3,1,1366,169,1
APP-008488,713,0,0,6.6,1,2,0,0,146,0
APP-008489,624,0,0,1.0,0,0,1,1201,145,3
APP-008490,511,0,0,24.6,3,6,0,0,177,2
APP-008491,613,1,100669,27.2,0,2,1,1751,177,2
APP-008492,600,1,595415,43.8,0,0,1,1295,80,0
APP-008493,697,2,290956,52.8,0,0,0,0,138,2
APP-008494,828,1,175641,42.7,1,1,0,0,132,1
APP-008495,741,2,694819,66.8,0,2,0,0,149,2
APP-008496,611,0,0,4.1,0,1,1,1187,203,1
APP-008497,729,1,451964,23.7,2,2,0,0,239,2
APP-008498,646,0,0,10.4,1,2,1,1690,156,3
APP-008499,697,0,0,14.8,1,1,0,0,155,1
APP-008500,789,1,399637,58.0,0,2,0,0,113,1
APP-008501,624,0,0,22.4,0,2,1,1703,164,1
APP-008502,742,0,0,27.3,2,3,0,0,107,2
APP-008503,595,3,941109,76.1,2,3,1,1488,191,3
APP-008504,674,1,154378,25.2,0,1,0,0,211,1
APP-008505,785,0,0,12.5,0,3,0,0,160,0
APP-008506,657,2,346956,80.0,1,1,0,0,96,0
APP-008507,725,0,0,4.0,0,0,0,0,124,1
APP-008508,544,3,718748,57.9,2,3,1,662,115,2
APP-008509,772,3,228472,33.7,1,4,0,0,152,3
APP-008510,638,4,1012829,64.0,5,5,1,1701,147,2
APP-008511,827,1,339704,10.5,1,1,0,0,112,2
APP-008512,756,2,287017,41.6,0,1,0,0,143,0
APP-008513,814,0,0,26.8,1,1,0,0,148,0
APP-008514,697,1,338063,22.4,0,1,0,0,131,0
APP-008515,651,0,0,1.4,2,4,1,1731,146,2
APP-008516,727,1,267865,54.2,3,4,0,0,160,3
APP-008517,779,1,213376,40.1,0,1,0,0,97,1
APP-008518,691,1,221454,29.9,1,1,0,0,113,1
APP-008519,684,2,619257,34.0,0,0,0,0,201,3
APP-008520,732,3,537654,34.9,0,2,0,0,174,0
APP-008521,754,0,0,15.0,1,1,0,0,95,1
APP-008522,625,1,77211,32.0,0,2,1,1047,77,1
APP-008523,712,0,0,8.7,0,2,0,0,136,1
APP-008524,710,3,1094780,14.2,4,6,0,0,139,0
APP-008525,850,2,326654,55.8,1,2,0,0,155,1
APP-008526,661,2,1059730,60.0,1,1,1,448,40,1
APP-008527,690,3,1003548,24.9,1,2,0,0,184,4
APP-008528,825,2,1307573,80.7,3,4,0,0,158,3
APP-008529,641,0,0,24.2,2,3,1,991,225,2
APP-008530,695,4,1286935,71.8,0,0,0,0,76,1
APP-008531,724,2,3135083,32.8,5,6,0,0,144,1
APP-008532,793,2,329943,41.7,2,3,0,0,148,3
APP-008533,831,2,387696,28.9,0,0,0,0,110,4
APP-008534,752,0,0,29.3,1,1,0,0,195,2
APP-008535,762,1,364555,73.8,0,0,0,0,168,0
APP-008536,712,1,132472,36.3,0,1,0,0,38,1
APP-008537,671,2,867058,48.7,1,4,0,0,154,1
APP-008538,759,3,2653853,44.5,2,2,0,0,108,0
APP-008539,717,2,222125,12.9,1,4,0,0,137,3
APP-008540,710,1,226057,27.0,0,2,0,0,207,0
APP-008541,698,1,246803,15.7,1,1,0,0,91,3
APP-008542,705,2,314679,56.9,4,4,0,0,158,3
APP-008543,900,0,0,13.7,0,0,0,0,236,0
APP-008544,655,1,100259,25.5,1,1,0,0,146,3
APP-008545,510,4,2544095,46.6,3,3,1,1387,177,2
APP-008546,686,1,115284,49.5,0,2,0,0,215,3
APP-008547,707,1,222136,19.5,0,0,0,0,88,0
APP-008548,757,2,1016315,26.5,0,1,0,0,142,2
APP-008549,628,1,55696,28.8,0,0,0,0,114,1
APP-008550,680,2,426033,13.0,0,0,0,0,178,2
APP-008551,580,0,0,5.2,3,5,1,512,74,1
APP-008552,620,1,1110603,24.2,1,1,0,0,93,0
APP-008553,549,1,135399,41.9,3,6,0,0,156,0
APP-008554,675,1,567054,29.7,2,2,0,0,167,3
APP-008555,702,1,147117,37.9,1,1,0,0,153,4
APP-008556,707,0,0,20.0,3,4,0,0,116,1
APP-008557,734,0,0,25.5,0,1,0,0,172,1
APP-008558,733,3,673786,54.7,1,3,0,0,135,2
APP-008559,553,1,467898,6.7,2,5,0,0,112,4
APP-008560,658,4,481423,44.2,4,6,0,0,186,1
APP-008561,727,2,1216985,36.0,1,2,0,0,141,1
APP-008562,712,1,183055,25.2,0,0,0,0,147,2
APP-008563,771,3,294651,0.8,2,3,0,0,109,1
APP-008564,788,2,688197,30.4,1,2,0,0,155,2
APP-008565,677,1,99991,26.5,0,0,1,265,141,0
APP-008566,730,1,282360,19.3,0,1,0,0,114,2
APP-008567,866,0,0,4.8,0,0,0,0,190,4
APP-008568,729,4,1504453,56.5,0,2,0,0,165,1
APP-008569,719,0,0,11.7,1,2,0,0,157,0
APP-008570,819,1,207385,41.8,0,1,0,0,123,2
APP-008571,699,2,426173,58.1,2,3,1,990,114,2
APP-008572,712,2,1173520,67.0,2,2,0,0,99,2
APP-008573,747,1,301292,77.2,0,1,0,0,136,1
APP-008574,648,1,435650,13.0,0,0,0,0,163,0
APP-008575,801,2,367483,45.0,1,1,0,0,159,1
APP-008576,734,1,138398,14.5,0,1,0,0,176,1
APP-008577,765,3,553971,15.2,4,4,0,0,136,1
APP-008578,678,2,262689,35.3,0,0,0,0,131,1
APP-008579,647,0,0,16.9,2,3,1,505,112,2
APP-008580,727,1,351945,48.2,0,0,0,0,211,1
APP-008581,654,0,0,23.9,0,2,1,1782,147,4
APP-008582,664,1,101272,34.1,0,1,0,0,106,0
APP-008583,630,0,0,23.8,2,3,1,1370,171,0
APP-008584,753,0,0,2.9,0,3,0,0,183,0
APP-008585,677,1,208925,35.0,1,1,0,0,129,2
APP-008586,747,1,311881,49.6,1,1,0,0,245,3
APP-008587,723,3,1653821,49.5,1,1,0,0,137,0
APP-008588,647,4,1449312,5.5,1,4,1,720,63,1
APP-008589,672,2,275998,37.7,0,0,0,0,148,1
APP-008590,619,0,0,10.4,0,0,1,1280,133,3
APP-008591,616,1,263105,79.3,0,0,0,0,152,1
APP-008592,625,1,271408,15.3,0,0,0,0,135,2
APP-008593,679,2,110408,30.8,0,0,0,0,135,2
APP-008594,674,2,636499,8.6,2,2,0,0,147,2
APP-008595,734,2,425906,6.5,1,3,0,0,55,2
APP-008596,762,1,364212,53.5,0,1,0,0,223,1
APP-008597,754,2,728708,5.3,5,6,0,0,227,4
APP-008598,807,0,0,26.7,3,4,0,0,128,1
APP-008599,733,0,0,15.6,1,2,0,0,125,2
APP-008600,684,2,771382,35.8,0,0,0,0,148,0
APP-008601,696,3,335903,28.5,3,3,0,0,152,2
APP-008602,727,3,920654,13.6,0,1,0,0,54,1
APP-008603,729,3,510232,15.5,0,0,0,0,105,1
APP-008604,714,0,0,13.8,1,1,0,0,167,1
APP-008605,536,0,0,25.3,0,0,1,1582,120,4
APP-008606,625,2,898684,36.4,1,1,1,388,119,1
APP-008607,639,2,383018,12.8,0,2,1,1044,95,1
APP-008608,600,0,0,17.1,1,2,1,1594,145,1
APP-008609,676,3,133951,57.8,4,4,0,0,170,1
APP-008610,693,1,593057,48.0,1,2,0,0,212,3
APP-008611,720,2,443192,42.1,2,2,0,0,157,0
APP-008612,639,1,130010,43.2,0,2,1,1557,144,0
APP-008613,629,2,291146,59.6,2,3,1,745,195,0
APP-008614,646,1,188388,83.4,0,0,0,0,124,2
APP-008615,677,0,0,22.1,3,4,0,0,43,2
APP-008616,776,0,0,15.2,1,1,0,0,81,2
APP-008617,561,4,857000,45.2,2,2,1,469,144,1
APP-008618,716,1,1181249,20.0,1,1,0,0,135,1
APP-008619,613,0,0,0.7,0,0,1,1756,131,0
APP-008620,571,1,134791,59.7,0,0,1,795,103,2
APP-008621,767,2,616115,13.7,0,2,0,0,230,2
APP-008622,659,3,773210,46.6,4,5,1,400,143,1
APP-008623,763,3,694282,37.3,2,3,0,0,173,3
APP-008624,713,0,0,11.0,1,1,0,0,112,1
APP-008625,728,3,2578259,57.5,0,0,0,0,173,2
APP-008626,660,4,432044,54.8,0,1,0,0,179,4
APP-008627,778,1,291273,49.1,1,1,0,0,166,1
APP-008628,554,3,940798,52.3,1,1,1,1403,145,0
APP-008629,642,2,691393,24.3,0,1,1,939,112,0
APP-008630,611,2,174361,66.4,2,4,0,0,180,2
APP-008631,660,0,0,0.6,3,3,0,0,104,2
APP-008632,728,1,131363,37.3,0,0,0,0,134,2
APP-008633,682,3,833900,27.3,2,2,0,0,100,1
APP-008634,673,2,486777,41.8,0,1,1,1409,154,2
APP-008635,666,3,802967,54.3,1,1,0,0,91,1
APP-008636,684,1,1116485,11.8,0,1,0,0,116,1
APP-008637,741,0,0,21.3,1,2,0,0,117,0
APP-008638,610,1,414889,21.7,0,1,0,0,200,1
APP-008639,900,2,584876,19.8,0,0,0,0,109,0
APP-008640,802,2,209600,89.2,0,0,0,0,164,1
APP-008641,730,1,211777,45.1,0,1,0,0,179,2
APP-008642,735,1,973048,39.8,0,0,0,0,225,2
APP-008643,694,2,187540,67.0,4,5,0,0,119,1
APP-008644,773,3,1162457,63.5,0,0,0,0,149,3
APP-008645,744,0,0,21.6,1,4,0,0,128,1
APP-008646,516,1,102852,58.0,3,4,0,0,117,1
APP-008647,703,1,219691,21.3,1,2,0,0,112,0
APP-008648,638,2,379564,43.6,2,2,1,1470,90,1
APP-008649,600,2,360077,33.5,1,3,1,947,120,1
APP-008650,835,1,61779,67.8,1,2,0,0,167,1
APP-008651,596,1,25084,56.0,0,1,1,1177,140,2
APP-008652,772,3,2830026,72.3,1,3,0,0,79,2
APP-008653,533,1,132847,17.4,2,4,1,804,162,1
APP-008654,900,3,375683,13.4,0,0,0,0,199,1
APP-008655,723,3,542199,4.3,0,2,0,0,98,3
APP-008656,705,0,0,16.4,0,0,0,0,175,1
APP-008657,739,1,778879,13.0,0,0,0,0,133,1
APP-008658,627,2,290113,41.3,4,4,1,1645,119,1
APP-008659,640,4,909195,53.4,0,0,1,596,178,1
APP-008660,785,1,180289,16.3,0,0,0,0,129,2
APP-008661,804,2,135774,64.2,0,0,0,0,121,1
APP-008662,824,2,362889,47.3,1,3,0,0,83,1
APP-008663,599,0,0,15.9,4,4,0,0,166,0
APP-008664,681,4,1573870,63.4,2,5,0,0,104,1
APP-008665,598,0,0,1.5,0,0,1,209,72,2
APP-008666,698,2,579958,68.6,1,4,0,0,195,1
APP-008667,632,1,231840,8.7,2,2,1,744,107,0
APP-008668,806,1,364356,61.6,0,0,0,0,162,2
APP-008669,764,3,2072347,4.1,1,1,0,0,134,2
APP-008670,627,2,265536,76.7,0,2,0,0,155,2
APP-008671,696,1,98781,26.8,1,1,0,0,221,1
APP-008672,669,1,106404,72.6,1,1,0,0,130,3
APP-008673,607,2,611347,32.9,2,3,0,0,142,4
APP-008674,663,0,0,3.0,2,2,0,0,123,2
APP-008675,589,3,339586,70.6,0,0,0,0,142,2
APP-008676,706,1,524351,33.0,2,5,0,0,90,3
APP-008677,695,4,551256,56.4,3,3,0,0,106,1
APP-008678,702,0,0,7.1,0,0,0,0,93,1
APP-008679,550,1,70273,44.6,0,0,0,0,176,0
APP-008680,673,0,0,23.8,1,1,0,0,79,0
APP-008681,656,1,276567,32.3,2,2,1,1796,146,1
APP-008682,600,4,499751,71.6,2,3,1,799,192,2
APP-008683,632,1,417645,33.1,0,0,1,1472,125,0
APP-008684,615,1,83228,34.1,1,2,1,995,136,0
APP-008685,619,1,219495,36.4,1,3,1,286,197,2
APP-008686,656,0,0,14.6,4,5,0,0,146,2
APP-008687,725,0,0,28.7,0,1,0,0,171,0
APP-008688,742,2,726038,5.9,2,2,0,0,207,1
APP-008689,639,1,186110,79.6,3,3,0,0,146,3
APP-008690,806,0,0,8.6,0,0,0,0,181,2
APP-008691,673,1,110311,67.0,1,2,0,0,137,1
APP-008692,720,3,537573,24.7,0,0,0,0,151,3
APP-008693,654,1,200644,14.3,0,2,0,0,87,0
APP-008694,598,2,267361,55.2,4,6,1,1586,84,2
APP-008695,827,0,0,13.5,0,1,0,0,116,0
APP-008696,715,3,704035,61.5,0,1,0,0,109,2
APP-008697,805,1,201519,76.3,2,4,0,0,132,3
APP-008698,694,2,264358,47.1,2,2,1,1477,81,2
APP-008699,698,4,1482336,61.9,0,2,0,0,107,2
APP-008700,715,2,408914,27.4,0,0,0,0,173,2
APP-008701,533,2,483964,28.6,2,2,0,0,139,1
APP-008702,900,0,0,14.4,1,3,0,0,129,2
APP-008703,646,0,0,21.3,0,1,0,0,154,2
APP-008704,717,1,73524,25.7,2,3,0,0,84,0
APP-008705,715,4,2755236,17.4,0,0,0,0,106,0
APP-008706,714,3,1731032,77.1,1,2,0,0,104,0
APP-008707,829,2,364628,52.7,5,5,0,0,202,1
APP-008708,706,0,0,0.9,0,0,0,0,154,3
APP-008709,744,2,798432,35.1,0,1,0,0,265,0
APP-008710,668,4,747863,23.2,0,2,0,0,88,0
APP-008711,779,1,240360,45.1,1,1,0,0,127,1
APP-008712,515,1,1839589,6.0,1,2,0,0,193,3
APP-008713,557,2,318250,54.9,0,1,1,1067,103,1
APP-008714,630,0,0,29.6,0,2,1,560,147,0
APP-008715,804,1,70246,13.7,0,1,0,0,147,0
APP-008716,592,1,430202,69.6,2,2,0,0,144,3
APP-008717,842,1,60678,17.9,2,2,0,0,221,3
APP-008718,731,1,244664,39.4,2,5,0,0,148,1
APP-008719,723,2,463125,91.4,0,0,0,0,138,0
APP-008720,765,2,1514679,14.3,0,0,0,0,72,2
APP-008721,642,1,100134,38.5,2,2,1,871,172,1
APP-008722,717,0,0,23.0,1,2,0,0,144,0
APP-008723,677,2,425436,57.8,0,2,1,1650,156,0
APP-008724,648,1,56908,25.7,0,1,0,0,184,1
APP-008725,738,0,0,20.0,0,0,0,0,86,2
APP-008726,748,1,343291,22.2,1,3,0,0,132,0
APP-008727,763,1,216631,20.2,1,1,0,0,119,0
APP-008728,614,1,502581,83.0,1,4,0,0,160,0
APP-008729,738,1,180811,30.6,0,2,0,0,142,1
APP-008730,669,1,113350,9.6,2,5,0,0,151,0
APP-008731,766,2,761530,29.2,0,0,0,0,122,2
APP-008732,672,2,576099,65.0,1,3,0,0,86,4
APP-008733,685,1,104683,58.1,0,1,1,1274,113,1
APP-008734,646,1,285493,21.0,2,2,1,192,146,0
APP-008735,712,1,145557,19.4,0,0,0,0,130,3
APP-008736,580,0,0,29.2,0,1,0,0,112,0
APP-008737,641,2,1198255,40.6,0,1,1,334,189,1
APP-008738,726,2,1446998,63.8,1,1,0,0,197,1
APP-008739,678,1,458613,38.7,0,0,0,0,153,2
APP-008740,644,2,242253,52.6,0,1,0,0,153,1
APP-008741,519,2,563537,42.8,0,3,1,1627,165,4
APP-008742,772,2,444574,41.5,0,1,0,0,125,3
APP-008743,700,0,0,18.5,0,1,0,0,123,2
APP-008744,789,3,1243312,66.4,1,2,0,0,160,2
APP-008745,714,0,0,1.6,2,3,0,0,118,2
APP-008746,696,1,187612,16.4,0,2,0,0,179,1
APP-008747,661,0,0,5.3,1,2,0,0,120,1
APP-008748,648,3,1011308,31.9,3,3,1,1404,79,2
APP-008749,701,2,3523508,14.7,0,2,0,0,94,1
APP-008750,597,0,0,8.8,0,1,1,816,180,0
APP-008751,746,1,208566,28.0,0,1,0,0,185,3
APP-008752,676,2,1150488,24.2,0,0,1,1453,125,2
APP-008753,673,0,0,28.0,0,0,0,0,106,1
APP-008754,703,2,162740,7.1,0,0,0,0,104,2
APP-008755,642,0,0,10.9,0,0,0,0,133,1
APP-008756,779,0,0,17.2,0,0,0,0,205,2
APP-008757,729,2,1148866,76.3,3,3,0,0,125,4
APP-008758,771,3,704679,43.0,1,2,0,0,141,2
APP-008759,815,1,182436,49.2,0,0,0,0,114,1
APP-008760,714,2,358472,42.7,0,2,0,0,77,2
APP-008761,675,0,0,5.4,0,0,0,0,230,0
APP-008762,670,1,806074,23.6,1,1,0,0,145,0
APP-008763,730,1,586991,60.6,0,1,0,0,94,1
APP-008764,573,2,372331,17.2,0,0,1,931,155,1
APP-008765,659,1,88150,34.2,0,0,0,0,157,1
APP-008766,767,0,0,28.4,0,1,0,0,162,1
APP-008767,647,0,0,17.6,0,0,1,1583,148,3
APP-008768,806,1,162381,73.1,1,2,0,0,190,0
APP-008769,797,1,197959,22.3,1,4,0,0,155,3
APP-008770,623,2,760626,31.2,3,5,0,0,183,1
APP-008771,686,1,555835,41.2,1,1,0,0,117,3
APP-008772,654,2,654415,88.3,1,1,0,0,174,1
